"Population by Religion","Number"
"Bahai","1"
"Bon","111"
"Buddism","3867"
"Christianity","603"
"Hindu","16003"
"Islam","108"
"Jainism","1"
"Kirat","1"
"Prakriti","24"
"Sikhism","0"
"Undefined","121"